# PNI
WDR89,0.00439
VPS45,0.00419
PDLIM2,0.00378
PREPL,0.00364
HSPD1,0.00336
AQP4,0.00336
SPEM2,0.00304
ZNF799,0.00302
FGFRL1,0.00292
CGB5,0.00283
MYO1D,0.00277
PRADC1P1,0.00275
OR2C3,0.00261
EVA1A,0.00251
ATP6V0D2,0.00247
PLAC8,0.00242
PRSS23,0.0024
ZNF547,0.00232
CRYBG2,0.00212
TMTC1,0.00205
SUMF1,0.00203
HYPK,0.00202
SULT1A1,0.00197
PRRC1,0.00196
SEMA4B,0.0019
RNA5SP466,0.00188
APOBEC3B,0.00187
LINC00365,0.00186
OLFML1,0.00182
TENT4A,0.00179
SRGN,0.00177
BRD8,0.00175
USP32,0.00173
SLC22A13,0.00165
CAPN14,0.0016
ANKUB1,0.00157
TMEM79,0.00155
MIR4436B1,0.00155
LINC01766,0.00154
RUVBL1,0.00153
RN7SL88P,0.00152
SLC15A5,0.00148
ROPN1L,0.00144
SEMA6A,0.00141
SLC16A9,0.0014
LINC01916,0.00139
ENDOU,0.00138
LINC00330,0.00137
KRTAP5-2,0.00135
KPNA7,0.00135
MGMT,0.00133
C4orf45,0.00131
RPUSD4,0.00131
SERPINB12,0.0013
PDCD2,0.00128
ELP6,0.00126
USP17L23,0.00125
C20orf144,0.00125
MGAT3-AS1,0.00125
MARCHF5,0.00121
SLC22A9,0.00121
PTGDS,0.00119
GLIPR1,0.00118
UMODL1-AS1,0.00118
TRBV3-1,0.00118
WDR13,0.00115
MIR4797,0.00114
TPST1,0.00114
PTGES3L-AARSD1,0.00113
ABCG2,0.00113
LINC01936,0.00111
RPL23AP57,0.00108
PPP2R2DP1,0.00108
MUCL1,0.00106
RN7SL575P,0.00103
TLR10,0.00102
SH2B3,0.00101
CUZD1,0.00101
PFKM,0.00098
TTC9,0.00097
RN7SL633P,0.00097
MEST,0.00096
PLA2G2A,0.00096
ASPN,0.00096
ISG20L2,0.00096
H4C8,0.00094
TBC1D20,0.00092
IGF1,0.00092
EVC2,0.00091
MIR1193,0.00091
ZNF730,0.00091
SPDYE20P,0.0009
EDN2,0.00088
SPAG16,0.00088
PCDHB6,0.00088
PPP1R14D,0.00087
SIN3B,0.00087
WEE1,0.00086
OR51B5,0.00086
SH3TC2,0.00085
SLC34A3,0.00085
MIR4515,0.00085
NLRP6,0.00084
GCSAM,0.00084
SMIM10L2B-AS1,0.00084
TSPAN12,0.00083
UGT3A2,0.00081
OR51A7,0.0008
AOX1,0.00079
NDUFS5P6,0.00077
AKR1C8P,0.00076
POU2F1,0.00076
ZNF646,0.00076
SH3TC2-DT,0.00075
PITX1,0.00074
STON1-GTF2A1L,0.00073
ABHD16B,0.00072
TEX38,0.00072
EIF2AK1,0.00072
UHMK1,0.00072
METTL15,0.00071
DTNB,0.00071
ZNF385D,0.00071
RPL21P107,0.00071
CATSPER1,0.00069
KRTAP21-3,0.00069
NECTIN2,0.00069
GRIN3B,0.00069
RNU1-1,0.00069
MBLAC2,0.00068
RALY,0.00068
TOMM22P2,0.00068
CMKLR1,0.00068
FBXO43,0.00066
RUNX1T1,0.00066
CUL4B,0.00066
CNOT6,0.00066
UPK1A,0.00066
LINC00589,0.00066
RASAL1,0.00065
ZNF202,0.00064
RAD51,0.00064
RPS3A,0.00064
CYP1B1,0.00063
SLC37A4,0.00063
TSHR,0.00063
DISP1,0.00063
SPART-AS1,0.00063
SLC22A14,0.00062
MIR4650-2,0.00062
REXO1L11P,0.00062
NEK2,0.00062
ATF5,0.00061
DNAJB11,0.00061
RRM1-AS1,0.00061
ANKRD20A18P,0.0006
ABCB5,0.0006
PDK1,0.0006
EZH2P1,0.00059
EPHB1,0.00059
CLPB,0.00059
FGF20,0.00059
DMXL1,0.00058
CMTM7,0.00058
AGGF1,0.00058
PPP1R12B,0.00058
BTF3,0.00058
TMEM135,0.00058
TRPC4,0.00057
RN7SL740P,0.00057
SUCLA2P2,0.00057
RPL27P12,0.00057
TDRD6,0.00056
ZCCHC12,0.00056
FBXL22,0.00056
KRTAP5-10,0.00056
ZNF232,0.00055
KIF3B,0.00055
TSEN2,0.00054
OR56A4,0.00054
EFCAB3,0.00053
FBXO4,0.00053
DDX60,0.00053
SUCO,0.00053
NANOS3,0.00053
YTHDF1,0.00053
CCR10,0.00053
C5orf22,0.00053
TLX2,0.00052
OSBPL11,0.00052
CDKAL1,0.00052
FCGR1B,0.00052
IRS2,0.00052
NCSTN,0.00052
ADAM15,0.00052
TLL1,0.00051
CLDN11,0.00051
PNRC2,0.00051
BAHD1,0.00051
TSPAN8,0.00051
CCDC152,0.00051
RNU6-436P,0.00051
DRD1,0.00051
MTCO2P7,0.00051
ALLC,0.00051
PLP1,0.0005
IGKV7-3,0.0005
NCF1C,0.0005
P2RX4,0.0005
DSN1,0.0005
ADGRL3,0.0005
POLI,0.0005
NMB,0.0005
FBXO34,0.0005
C17orf49,0.0005
WNT6,0.0005
MIR494,0.0005
LMO4,0.0005
PPP4R1,0.00049
CD27,0.00049
HLA-J,0.00049
COX14,0.00049
RN7SL37P,0.00048
HDAC9,0.00048
RN7SL652P,0.00048
JAML,0.00048
LINC02562,0.00048
RUFY4,0.00048
PRNT,0.00048
ATP8B4,0.00048
NUTM1,0.00048
LINC02063,0.00048
STAM2,0.00047
IPO7,0.00047
IMPG2,0.00047
CIR1,0.00047
HCK,0.00047
MYO1A,0.00047
EPG5,0.00047
HERC5,0.00047
DNAH9,0.00047
SLBP,0.00047
LINC01867,0.00047
MARCHF1,0.00047
REG1A,0.00046
REP15,0.00046
HPSE,0.00046
SYNC,0.00046
PARD3,0.00046
SGPL1,0.00046
ISL1,0.00046
OGN,0.00046
AGO2,0.00046
MAST2,0.00046
XRCC4,0.00046
NACC1,0.00045
PRMT3,0.00045
NOS2,0.00045
BMP6,0.00045
PCDHA6,0.00045
IGKV1OR2-9,0.00045
PLEKHJ1,0.00045
CELA3A,0.00045
PPP4R1L,0.00045
ZBTB39,0.00045
RN7SL475P,0.00045
EHHADH,0.00045
TMED10,0.00045
GEN1,0.00045
SLC45A1,0.00045
PRM3,0.00044
ECM2,0.00044
PSMG1,0.00044
BPY2C,0.00044
UTP3,0.00044
TSC2,0.00044
CICP12,0.00044
TTC29,0.00044
ZNF214,0.00044
DLG1,0.00044
RSPH10B,0.00044
LINC02590,0.00044
WASH2P,0.00044
NPM1P39,0.00044
MTND3P19,0.00044
FDCSP,0.00044
TBC1D19,0.00044
RFX7,0.00044
DYNLL2,0.00043
CBLN4,0.00043
RNU6-464P,0.00043
MARCKS,0.00043
FAM160A1,0.00043
UGT2B4,0.00043
LINS1,0.00043
SVIP,0.00043
SYNJ2BP-COX16,0.00043
LINC02388,0.00043
FAM13A,0.00042
LINC01237,0.00042
CYLD,0.00042
BGN,0.00042
SYS1,0.00042
