# PNI
HSPD1,0.00587
WDR89,0.00573
AQP4,0.0053
PDLIM2,0.00516
VPS45,0.00468
SPEM2,0.00401
HYPK,0.00383
FGFRL1,0.00362
RNA5SP466,0.00347
SRGN,0.00334
TMTC1,0.00333
PRSS23,0.00324
SUMF1,0.00318
ATP6V0D2,0.00301
APOBEC3B,0.00274
PRRC1,0.00267
TMEM79,0.00262
CAPN14,0.00261
BRD8,0.00259
TENT4A,0.00259
OLFML1,0.00254
GLIPR1,0.0025
ANKUB1,0.00248
SULT1A1,0.00247
KRTAP5-2,0.00242
PLA2G2A,0.00242
MGMT,0.0023
ZNF547,0.00228
SLC15A5,0.00228
MUCL1,0.0022
PFKM,0.00216
C4orf45,0.00215
USP17L23,0.00211
LINC00330,0.00209
ROPN1L,0.00197
EDN2,0.00195
SPDYE20P,0.00194
CRYBG2,0.00191
C20orf144,0.00187
LINC01916,0.00185
UMODL1-AS1,0.00182
SEMA4B,0.00181
PTGES3L-AARSD1,0.00178
RN7SL88P,0.00176
RALY,0.00175
SLC22A13,0.00171
RUVBL1,0.00168
PTGDS,0.00166
MIR4797,0.00166
MEST,0.00165
RPUSD4,0.00164
PNRC2,0.00163
MIR1193,0.00162
PPP1R14D,0.00159
SH2B3,0.00152
CNOT6,0.00152
CATSPER1,0.00147
SLC37A4,0.00147
NECTIN2,0.00147
WEE1,0.00146
SH3TC2,0.00146
PPP2R2DP1,0.00144
TLR10,0.00143
H4C8,0.00143
UGT3A2,0.00139
RASAL1,0.00136
TRPC4,0.00136
EZH2P1,0.00132
NLRP6,0.00132
ZNF202,0.00131
TPST1,0.0013
FBLN2,0.0013
ABHD16B,0.00127
TSHR,0.00127
LINC02562,0.00127
ASPN,0.00125
MIR4650-2,0.00124
DDX60,0.00124
RPL23AP57,0.00122
UPK1A,0.00122
DMXL1,0.00121
FBXL22,0.00118
ZNF385D,0.00118
CLDN11,0.00115
MARCKS,0.00114
IGKV1OR2-9,0.00113
SLC16A9,0.0011
RUFY4,0.0011
TLL1,0.00108
KCNJ4,0.00108
KIF3B,0.00107
TBC1D20,0.00104
CLPB,0.00104
JAML,0.00104
EFCAB3,0.00103
CUL4B,0.00103
SYS1,0.00102
LINC00910,0.00102
FBXO43,0.00101
SIN3B,0.00101
EPHB1,0.001
MIR466,0.00099
RUNX1T1,0.00098
CUZD1,0.00098
SLC3A2,0.00098
PARD3,0.00098
SYNC,0.00097
MAB21L1,0.00096
PSME1,0.00095
ZFP82,0.00095
IPO7,0.00094
TEX38,0.00094
CD27,0.00093
OSBPL11,0.00093
STRIP1,0.00093
LEKR1,0.00092
UGT2B4,0.00092
SVIP,0.0009
EVC2,0.00088
OR51B5,0.00088
LINC00589,0.00088
PPP4R1,0.00087
METTL15,0.00087
CXorf49B,0.00087
TSPAN12,0.00087
STON1-GTF2A1L,0.00087
RBPJL,0.00086
CCDC152,0.00086
KCNE4,0.00086
GBGT1,0.00085
AP4E1,0.00085
DSN1,0.00085
AKR1C8P,0.00085
FCRL2,0.00084
CFAP73,0.00084
NCF1C,0.00084
CYP1B1,0.00084
POLI,0.00084
RN7SL37P,0.00083
GOLGA6L16P,0.00083
CYP2AC1P,0.00082
OR51A7,0.00082
CAMKMT,0.00082
NMB,0.00082
DNAJB11,0.00081
RRM1-AS1,0.00081
EPG5,0.00081
C1QTNF3,0.00081
FAM160A1,0.0008
HNRNPA3,0.00079
RN7SL652P,0.00079
AOX1,0.00079
DRD1,0.00079
SUCLA2P2,0.00079
SNX20,0.00079
UTP3,0.00078
LTBP1,0.00078
TLX2,0.00078
MKKS,0.00078
DNAJC18,0.00078
NOS2,0.00077
IL15RA,0.00077
P2RX4,0.00077
RNA5SP357,0.00077
IGKV7-3,0.00076
CDC25C,0.00076
TDRD6,0.00075
MOCS3,0.00075
CIR1,0.00075
OR4C11,0.00075
MYO1A,0.00075
FRMD4A,0.00075
HDAC9,0.00074
OCSTAMP,0.00074
AGGF1,0.00074
ZNF214,0.00074
LINC01257,0.00074
SGPL1,0.00074
GXYLT1,0.00073
MBLAC2,0.00073
ZNF827,0.00073
TRAV3,0.00073
SEL1L3,0.00073
ANKRD20A18P,0.00073
TSHZ2,0.00073
RN7SL740P,0.00072
ETNPPL,0.00072
MIR3161,0.00072
ZCCHC12,0.00071
KCNH6,0.00071
GDF9,0.00071
FITM1,0.00071
RIT1,0.00071
CMTM7,0.0007
TSPAN8,0.0007
BMP6,0.0007
HCK,0.0007
TTC32,0.0007
DNAH9,0.0007
ASIC4-AS1,0.0007
PRR20B,0.0007
CACNA2D2,0.00069
DTNB,0.00069
